Sample_ID_IfH,Organism_Code,Imipenem,amikacin,gentamicin,cefepime,meropenem,levofloxacin,trimethoprim-sulfamethoxazole,ertapenem,aztreonam,ciprofloxacin,piperacillin-tazobactam,tobramycin,colistin,cefotaxime,cefuroxime,ampicillin,amoxicillin-clavulanic acid,ceftazidime,tigecycline,fosfomycin,ceftazidime-avibactam,cefpodoxime,ceftriaxone,doripenem,ampicillin-sulbactam,piperacillin,Imipenem-relebactam,ceftolozane-tazobactam,ceftaroline,cefazolin,nitrofurantoin,ofloxacin,cefiderocol,ticarcillin-clavulanic acid,amoxicillin,sulfamethoxazole
573.46362,EKP,R,S,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66492,EKP,,S,,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2273,EKP,,,S,,,,,,S,,,,S,S,S,,,S,S,,,S,S,S,R,R,,,,,,,,,,
573.5769,EKP,S,R,R,R,S,,R,,R,R,R,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.66238,EKP,,,,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66496,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2328,EKP,S,S,,,,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29951,EKP,,S,S,,R,,,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.66528,EKP,,S,S,R,,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66022,EKP,,S,S,,S,S,R,,S,,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24361,EKP,,,S,R,S,,S,,,R,,,S,R,,R,R,R,S,,,,R,S,,,,,,R,,,,,,
573.24388,EKP,S,,S,R,,,S,,R,,,,R,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.66457,EKP,,,,R,S,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.67369,EKP,,,S,,S,R,,,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
72407.2395,EKP,,,,R,,R,R,,R,R,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.31601,EKP,R,R,S,R,,,,,,,,,R,R,,R,R,R,R,,,,,,,,,,,,,,,,,
573.66227,EKP,,,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66481,EKP,,,R,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2641,EKP,,S,R,,S,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7044,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66355,EKP,,,R,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66414,EKP,,S,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
1328408.3,EKP,S,,,R,S,,R,,,R,,R,,,,,,R,,,,,R,,R,,,,,R,,,,,,
1328426.3,EKP,,,S,S,S,,R,,,S,,S,,,,,,S,,,,,S,,S,,,,,S,,,,,,
573.65952,EKP,,,,R,S,,R,,R,S,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66561,EKP,,,R,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2603,EKP,,S,S,R,,,R,,,S,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2434,EKP,,R,,R,S,,R,,R,R,R,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2731,EKP,,S,S,,,S,,,R,R,S,S,S,R,S,,,R,S,,,R,R,S,S,R,,,,,,,,,,
573.18086,EKP,,S,R,R,S,,,S,,,,R,S,R,,R,,R,R,,S,,R,S,R,,,R,,R,,,,,,
573.20063,EKP,R,,,,S,,R,R,,R,,R,R,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
1284818.4,EKP,S,S,R,R,S,R,R,S,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.24433,EKP,R,S,R,R,,,R,R,,,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66358,EKP,,,,R,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24394,EKP,S,,R,R,S,R,,R,R,,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
573.5623,EKP,,,,,,,R,,,,R,R,R,R,,R,,R,R,,,,,,R,,,,R,R,,,,,,
573.24374,EKP,R,R,S,,,,R,,,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2683,EKP,S,,S,,S,,R,,S,S,S,,S,S,S,,,S,R,,,S,S,S,R,R,,,,,,,,,,
573.4141,EKP,,,,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.20062,EKP,,,R,R,S,R,R,R,,R,R,R,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.7059,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2684,EKP,,S,,R,S,S,,,R,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.4142,EKP,,,S,,,,,,,,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
72407.2431,EKP,S,,S,,S,R,R,,R,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24334,EKP,,,S,,,,,,R,S,R,,S,R,,R,R,R,S,,,,R,R,,,,,,R,,,,,,
72407.2877,EKP,,S,,,,,R,,R,,R,R,S,R,R,,,R,S,,,R,R,S,R,R,,,,,,,,,,
573.24369,EKP,,S,,,,,R,R,R,,,,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2545,EKP,,,S,R,,,,,R,,S,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66545,EKP,,,,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.30017,EKP,R,,R,,R,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
574.83,EKP,,S,S,,,R,,,,,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46843,EKP,,R,,,R,R,R,R,,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66222,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66504,EKP,,R,S,R,,,,,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46365,EKP,R,,,R,R,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66486,EKP,,S,R,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66442,EKP,,S,,R,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46867,EKP,,,R,R,R,,R,R,R,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.66352,EKP,,S,,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2868,EKP,S,,R,R,S,R,,,,,,R,R,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29983,EKP,,S,S,,,,R,R,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.66491,EKP,,R,S,R,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24392,EKP,R,,,R,,,R,R,,,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66254,EKP,,R,S,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46366,EKP,,R,,,,,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.7063,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.46343,EKP,,,,,R,R,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
1328398.3,EKP,,S,R,,R,,R,,,R,R,R,,,,,,R,,,,,,,R,,,,,,,,,,,
573.4152,EKP,S,,S,,,,,,,R,S,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.12778,EKP,R,R,,,R,,,R,,,,,R,R,,R,R,R,R,,,,R,,R,,,,,R,,,,,,
72407.2554,EKP,,S,R,R,S,,R,,,,,,S,R,S,,,S,S,,,R,R,S,R,R,,,,,,,,,,
72407.2188,EKP,S,S,,R,,S,R,,,,S,,S,R,S,,,R,R,,,R,R,S,R,S,,,,,,,,,,
72407.2574,EKP,S,,,,S,,,,,,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2222,EKP,,,,,S,S,,,,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.192,EKP,S,,S,,S,R,S,,R,,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2332,EKP,S,,S,R,,R,,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29999,EKP,,S,,,R,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
574.7,EKP,,,,,S,,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.24423,EKP,R,,S,,,R,,,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.15107,EKP,,,S,R,,,R,R,,R,,R,S,R,,R,R,R,R,,,,R,,R,,,,,R,,,,,,
573.4121,EKP,S,,,,,,,,,,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66052,EKP,S,,,,S,,R,,S,,S,,R,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2569,EKP,S,S,,,,,,,R,R,,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66276,EKP,,,R,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.67352,EKP,,,,,S,R,,R,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
72407.2533,EKP,R,,R,,S,R,,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66219,EKP,,,S,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46865,EKP,,,,R,,,,,R,,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.24427,EKP,,,S,,,,,,,R,,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.1436,EKP,,,R,R,S,R,,,,,,,,R,,,,R,R,,,,,,,,,,,,,,,,,
573.1923,EKP,,S,S,R,S,,R,R,R,R,R,S,S,,,,,R,R,,,,R,,,,,,,,,,,,,
573.29927,EKP,,,S,,,,R,R,,S,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2357,EKP,S,,,R,,,R,,R,S,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4193,EKP,,,,,,,,,,R,,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66042,EKP,,,,,S,,R,,R,R,R,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2788,EKP,,S,,S,S,,,,S,R,,S,S,S,S,,,S,R,,,S,S,S,S,S,,,,,,,,,,
573.7025,EKP,S,S,S,R,S,S,R,R,R,S,R,R,R,R,,R,R,R,R,,,,R,S,R,,,,,R,,,,,,
573.66344,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2875,EKP,,,,S,S,R,R,,R,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46829,EKP,,R,R,,R,R,R,,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
72407.2372,EKP,,,S,,,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2571,EKP,,S,R,,,S,R,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66224,EKP,,R,,,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46345,EKP,R,R,,,R,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66512,EKP,,,,,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24256,EKP,R,R,,,,R,,,,,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2173,EKP,,S,R,R,,,,,,,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.67371,EKP,R,,,R,,,,,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.29964,EKP,R,,S,,R,,R,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
573.29914,EKP,R,,R,,,,,,,R,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.24359,EKP,R,,,R,S,,,R,,,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66447,EKP,,R,,,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66571,EKP,,,,,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2543,EKP,S,S,,,S,,R,,R,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4096,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.4128,EKP,S,,S,,,,,,,,,,,S,R,,S,S,R,,,,,,,,,,,,,,,,,
573.46855,EKP,,,,R,R,,,R,S,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
72407.2368,EKP,,,,,S,,,,S,R,,S,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2822,EKP,,S,S,S,,,,,,,,,S,R,R,,,R,R,,,S,S,S,R,R,,,,,,,,,,
72407.2756,EKP,,S,R,R,S,S,R,,S,R,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2864,EKP,S,R,S,,S,R,,,,,S,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4215,EKP,,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1304923.3,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.24453,EKP,,,,,,R,R,,,R,R,R,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.24358,EKP,,,S,R,S,,,,,R,R,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.67367,EKP,S,,,,S,S,,R,,,,,,,,,,,,,S,,,,,,S,R,,,,,,,,
72407.2638,EKP,S,S,,,,R,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.67353,EKP,,,R,,R,,,,,,R,,,,,,,,,,S,,,,,,S,R,,,,,,,,
573.29967,EKP,R,S,S,,,,,,,,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
574.108,EKP,,S,R,R,,S,R,,,,R,R,R,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.29863,EKP,,,,,R,,R,,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2859,EKP,S,,,R,S,,R,,R,R,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2749,EKP,,S,,R,,S,R,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.66469,EKP,,,,,,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2516,EKP,S,,,,S,,R,,R,,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.30013,EKP,R,R,R,,,,R,R,,,,,S,,,,,,R,,S,,,,,,,,,,,,,,,
573.4133,EKP,,,R,,,,,,,,,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
72407.2334,EKP,,S,,,S,,,,R,,S,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.46335,EKP,,S,,,R,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.7028,EKP,R,R,S,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,S,,,,R,R,R,,,,,R,,,,,,
573.46355,EKP,,R,,,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.2388,EKP,S,,R,R,S,S,R,,R,R,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.175,EKP,,R,R,,,R,,R,R,,R,,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2872,EKP,,S,S,S,S,S,R,,,S,S,S,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
72407.2298,EKP,S,S,,S,S,S,,,S,,,,S,S,S,,,S,S,,,S,S,S,S,S,,,,,,,,,,
573.65912,EKP,S,,,S,,S,R,,S,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.29988,EKP,,R,S,,,,R,,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
72407.2656,EKP,S,S,,R,S,R,,,R,R,,S,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2194,EKP,,S,,R,S,R,,,,R,,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2479,EKP,,,R,R,,,R,,,R,R,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
573.66001,EKP,,,S,,,S,,,R,R,R,R,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2615,EKP,,,S,R,,S,R,,,R,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284798.4,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.66407,EKP,,,S,R,R,,,R,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.29984,EKP,R,,S,,R,,R,,,R,,,S,,,,,,S,,S,,,,,,,,,,,,,,,
72407.2254,EKP,S,,S,,,,R,,,,S,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2255,EKP,S,,R,,,S,,,S,R,,R,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.4167,EKP,S,,S,,,,,,,R,R,,,S,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66439,EKP,,S,S,R,,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.201,EKP,R,R,S,R,,R,R,R,,,,R,S,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.52166,EKP,,R,R,,,,,R,,R,R,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.30001,EKP,R,R,R,,R,,R,R,,,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.30014,EKP,R,S,,,R,,R,,,,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
573.4089,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
72407.257,EKP,R,,S,,,R,R,R,S,R,,R,S,R,R,,,S,S,,,R,S,S,R,R,,,,,,,,R,,
573.4222,EKP,,,,,,,,,,R,,,,S,R,,R,S,R,,,,,,,,,,,,,,,,,
573.29933,EKP,,R,S,,R,,R,R,,R,,,R,,,,,,R,,S,,,,,,,,,,,,,,,
1328397.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
573.46353,EKP,,,,,R,R,,,,R,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.66549,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66421,EKP,,,,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66068,EKP,,,,S,S,S,,,,,S,S,S,S,R,,,S,R,,,R,S,R,R,R,,,,,,,,,,
573.24378,EKP,R,R,,R,S,,,,,,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.66324,EKP,,,S,,R,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66363,EKP,,R,R,R,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.12781,EKP,,R,,,,R,R,,R,,,,S,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
573.7087,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.65954,EKP,S,S,R,R,,,,,,R,,,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
72407.2558,EKP,S,S,,R,S,,R,,R,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.263,EKP,R,R,,,S,,R,R,R,R,,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
72407.2816,EKP,S,S,R,,,,R,,,,S,R,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
72407.2247,EKP,S,S,,,,,R,,,R,,S,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.4065,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66506,EKP,,R,S,,R,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.24328,EKP,,S,R,,S,R,R,,,,,R,R,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.4212,EKP,,,,,,,,,,,S,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
1284789.4,EKP,R,R,S,R,S,R,S,R,R,R,R,R,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.65945,EKP,,R,S,,S,,R,,,,,,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
1284787.3,EKP,R,R,R,R,S,R,R,R,R,R,R,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.46858,EKP,,,,,,R,R,R,R,,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
72407.2828,EKP,S,,S,S,S,R,,,S,,S,S,S,R,S,,,S,R,,,R,R,S,S,R,,,,,,,,,,
573.24367,EKP,S,,S,,,,,R,,,R,S,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
573.25569,EKP,R,S,S,,,,,,R,,R,R,S,R,,R,,R,,,,,,,R,,,,R,R,,,,,,
573.65979,EKP,S,S,S,,S,,R,,S,S,S,,S,R,S,,,S,R,,,R,R,S,R,S,,,,,,,,,,
573.66303,EKP,,S,,R,,,,,R,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2777,EKP,,S,,S,,,,,R,R,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.46359,EKP,,R,,R,R,R,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
72407.186,EKP,R,R,,R,S,R,R,R,R,R,,R,S,R,,,,R,S,,,,,S,,,,,,,,,,R,,
573.46876,EKP,,R,R,,R,R,,R,S,R,R,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.4182,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
72407.2408,EKP,S,S,,,S,,R,,R,,S,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.29937,EKP,,S,R,,R,,R,,,R,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.7055,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66349,EKP,,,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2245,EKP,S,,R,,,,,,,R,S,,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.7031,EKP,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,R,R,R,R,,,,R,R,R,,,,,R,,,,,,
72407.2668,EKP,,,,,,S,R,,S,,S,,S,S,S,,,S,R,,,S,S,S,S,R,,,,,,,,,,
573.66223,EKP,,S,R,,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.4174,EKP,S,,S,,,,,,,R,R,,,,R,,R,R,R,,,,,,,,,,,,,,,,,
573.66329,EKP,,R,R,,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.247,EKP,,R,,,,,,R,R,R,,,R,R,,,,R,R,,,,,S,,,,,,,,,,R,,
573.7022,EKP,S,S,R,R,S,R,R,R,R,R,R,R,S,R,,R,R,R,S,,,,R,S,R,,,,,R,,,,,,
573.24439,EKP,R,S,R,,S,R,,,R,R,,,S,R,,R,R,R,R,,,,R,R,,,,,,R,,,,,,
72407.2333,EKP,,S,S,,S,S,,,,,,,S,R,R,,,R,R,,,R,R,R,R,R,,,,,,,,,,
72407.2404,EKP,S,S,R,,,,R,,,,R,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2541,EKP,,,,,,S,,,R,,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
1328390.3,EKP,S,S,S,,S,S,R,S,,S,,,,S,,R,,S,R,,,,,,S,,,,,S,,,,,,
573.66382,EKP,,,S,R,R,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66555,EKP,,,,,,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2714,EKP,,R,R,,,S,R,,R,,,,S,R,R,,,S,R,,,R,R,S,R,R,,,,,,,,,,
573.66272,EKP,,R,,R,R,,,R,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66386,EKP,,,,R,R,,,R,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46838,EKP,,R,R,R,R,,,,R,R,,,S,,,,R,R,S,,R,,R,,,,,R,,,,,,,,
573.46373,EKP,,,,R,,,,,,,,,,R,,,,R,S,,,,R,,,R,,,,,,,,,,
573.4066,EKP,S,,S,,,,,,,R,R,,,R,R,,S,R,S,,,,,,,,,,,,,,,,,
573.29981,EKP,R,R,,,,,R,,,,,,R,,,,,,S,,S,,,,,,,,,,,,,,,
573.46394,EKP,,S,,,S,,,,,R,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.24408,EKP,S,,,,S,R,,,,R,,R,S,R,,R,R,R,R,,,,R,S,,,,,,R,,,,,,
72407.2348,EKP,,,R,R,,S,R,,,,,R,S,R,S,,,R,R,,,R,R,S,R,R,,,,,,,,,,
72407.2319,EKP,S,S,S,R,S,R,,,R,,,R,S,R,R,,,R,R,,,R,R,S,R,R,,,,,,,,,,
573.67358,EKP,S,,S,R,,R,,R,,,R,,,,,,,,,,R,,,,,,S,R,,,,,,,,
573.7078,EKP,S,,R,,,,,,,R,R,,,R,R,,R,R,S,,,,,,,,,,,,,,,,,
573.66413,EKP,,,R,R,,,,R,,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.46384,EKP,,S,,R,,R,,,,,,,,R,,,,R,R,,,,R,,,R,,,,,,,,,,
573.66319,EKP,,,,R,R,,,,,R,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
573.66522,EKP,,,,,,,,,R,,,,,R,R,R,R,R,,,,,,,,,,,,,,,,,,
72407.2175,EKP,S,,,,,,R,,R,R,,,S,R,S,,,S,R,,,R,R,S,R,R,,,,,,,,,,
72407.2813,EKP,,S,S,,S,,,,R,R,S,S,S,R,S,,,R,R,,,R,R,S,S,R,,,,,,,,,,
